Page_ID,Content_Name,Content_URL,Content_Pattern,Marker_ID,Active(YES/NO),Cobrowse_Suppressed(YES/NO),Non-matching_page(YES/NO)
36212836,ATT-ANR-Portal-O-Inventory,http://wiwauk4coldfw02.itservices.sbc.com:83/inventory_admin/couinventoryIntroduction.cfm?whereami=Inventory&action=inv_Intro&cuid=$cng_cuid,(.*)(wiwauk4cold|ebizweb.stage)(.*)/inventory_admin/couinventoryIntroduction.cfm(.*)Inventory(.*)inv_Intro.cuid=.cng_cuid,ATT-ANR-Portal-O-Inventory,yes,no,no
36212837,ATT-ANR-Portal-O-InventoryReassign,http://wiwauk4coldfw02.itservices.sbc.com:83/inventory_admin/invdetailReassign.cfm?bc=invReassignSel&tech=cougsm&action=reassign&cuid=$cng_cuid,(.*)(wiwauk4cold|ebizweb.stage)(.*)/inventory_admin/invdetailReassign.cfm(.*)invReassignSel(.*)reassign(.*),ATT-ANR-Portal-O-InventoryReassign,yes,no,no
36212838,ATT-ANR-Portal-O-iPhoneActivation,http://wiwauk4coldfw02.itservices.sbc.com:83/cor/corIphone.cfm,(.*)(wiwauk4cold|ebizweb.stage)(.*)/cor/corIphone.cfm(.*),ATT-ANR-Portal-O-iPhoneActivation,yes,no,no
36212839,ATT-ANR-Portal-O-iPhoneActivationInstr,http://wiwauk4coldfw02.itservices.sbc.com:83/cor/corIphone.cfm?whereami=myCou&bc=mcIphone,(.*)(wiwauk4cold|ebizweb.stage)(.*)/cor/corIphone.cfm(.*)mcIphone(.*),ATT-ANR-Portal-O-iPhoneActivationInstr,yes,no,no
36212840,ATT-ANR-Portal-O-MiscEdits,http://wiwauk4coldfw02.itservices.sbc.com:83/inventory_admin/invdetailEdits.cfm?bc=invEdits&action=edit_only&cuid=$cng_cuid&whereami=Inventory,(.*)(wiwauk4cold|ebizweb.stage)(.*)/inventory_admin/invdetailEdits.cfm(.*)edit_only(.*)Inventory(.*),ATT-ANR-Portal-O-MiscEdits,yes,no,no
36212841,ATT-ANR-Portal-O-MobileNumberLookup,"http://wiwauk4coldfw02.itservices.sbc.com:83/_groups/ANR/_gbIndex.cfm?commonModule=mobileLookup&groupFilter=3','mobileLookup','width=500,height=500,scrollbars=yes,resizable=yes",(.*)(wiwauk4cold|ebizweb.stage)(.*)/_groups/ANR/_gbIndex.cfm(.*)mobileLookup(.*),ATT-ANR-Portal-O-MobileNumberLookup,yes,no,no
36212842,ATT-ANR-Portal-O-MyHRInfo,http://wiwauk4coldfw02.itservices.sbc.com:83/myHRInfo.cfm?whereami=myANR,(.*)(wiwauk4cold|ebizweb.stage)(.*)/myHRInfo.cfm(.*),ATT-ANR-Portal-O-MyHRInfo,yes,no,no
36212843,ATT-ANR-Portal-O-MyInventory,http://wiwauk4coldfw02.itservices.sbc.com:83/inventory_admin/couinventoryIntroduction.cfm?whereami=Inventory&action=inv_Intro&cuid=$cng_cuid&showMCBC=true,(.*)(wiwauk4cold|ebizweb.stage)(.*)/inventory_admin/couinventoryIntroduction.cfm(.*)Inventory(.*)inv_Intro(.*)showMCBC=true(.*),ATT-ANR-Portal-O-MyInventory,yes,no,no
36212844,ATT-ANR-Portal-O-MyMobileEmail,http://wiwauk4coldfw02.itservices.sbc.com:83/emailRedir_index.cfm?whereami=emailRedir&showMCBC=true,(.*)(wiwauk4cold|ebizweb.stage)(.*)/emailRedir_index.cfm(.*)emailRedir.showMCBC=true(.*),ATT-ANR-Portal-O-MyMobileEmail,yes,no,no
36212845,ATT-ANR-Portal-O-MyRequests,http://wiwauk4coldfw02.itservices.sbc.com:83/myTickets.cfm?whereami=myANR,(.*)(wiwauk4cold|ebizweb.stage)(.*)/myTickets.cfm(.*)myANR(.*),ATT-ANR-Portal-O-MyRequests,yes,no,no
36212846,ATT-ANR-Portal-O-OnBehalfOfEmployee,http://wiwauk4coldfw02.itservices.sbc.com:83/_groups/ANR/?module=OBO_SelectANR&whereami=myANR,(.*)(wiwauk4cold|ebizweb.stage)(.*)/_groups/ANR(.*)OBO_SelectANR(.*),ATT-ANR-Portal-O-OnBehalfOfEmployee,yes,no,no
36212847,ATT-ANR-Portal-O-OrderwithService,http://wiwauk4coldfw02.itservices.sbc.com:83/couactivation_bulk.cfm?whereAmI=Equipment,(.*)(wiwauk4cold|ebizweb.stage)(.*)/couactivation_bulk.cfm(.*)Equipment(.*),ATT-ANR-Portal-O-OrderwithService,yes,no,no
36212848,ATT-ANR-Portal-O-Overview_Support,http://wiwauk4coldfw02.itservices.sbc.com:83/help/emailRedir/index.cfm?bc=erOverview,(.*)(wiwauk4cold|ebizweb.stage)(.*)/help/emailRedir/index.cfm(.*)erOverview(.*),ATT-ANR-Portal-O-Overview_Support,yes,no,no
36212849,ATT-ANR-Portal-O-PagingService,http://wiwauk4coldfw02.itservices.sbc.com:83/paging_index.cfm?bc=miscPaging&whereami=pagingServiceTab_v2,(.*)(wiwauk4cold|ebizweb.stage)(.*)/paging_index.cfm(.*)miscPaging(.*)pagingServiceTab(.*),ATT-ANR-Portal-O-PagingService,yes,no,no
36212850,ATT-ANR-Portal-O-PCCards,http://wiwauk4coldfw02.itservices.sbc.com:83/shop.cfm?bc=eqCatalogPCCard&filter=PCCardDevice,(.*)(wiwauk4cold|ebizweb.stage)(.*)/shop.cfm(.*)PCCardDevice(.*),ATT-ANR-Portal-O-PCCards,yes,no,no
36212851,ATT-ANR-Portal-O-PhoneNumberChange,http://wiwauk4coldfw02.itservices.sbc.com:83/telecon.cfm?bc=miscChgNum,(.*)(wiwauk4cold|ebizweb.stage)(.*)/telecon.cfm(.*)miscChgNum(.*),ATT-ANR-Portal-O-PhoneNumberChange,yes,no,no
36212852,ATT-ANR-Portal-O-PortRequest,http://wiwauk4coldfw02.itservices.sbc.com:83/_groups/ANR/?module=portRequest&whereami=activations,(.*)(wiwauk4cold|ebizweb.stage)(.*)/_groups/ANR(.*)portRequest(.*),ATT-ANR-Portal-O-PortRequest,yes,no,no
36212853,ATT-ANR-Portal-O-PricePlanChange,http://wiwauk4coldfw02.itservices.sbc.com:83/_groups/ANR/?module=pricePlanChange&whereami=feaAddRem,(.*)(wiwauk4cold|ebizweb.stage)(.*)/_groups/ANR(.*)pricePlanChange(.*),ATT-ANR-Portal-O-PricePlanChange,yes,no,no
36212854,ATT-ANR-Portal-O-Pricing,http://wiwauk4coldfw02.itservices.sbc.com:83/shop_list.cfm,(.*)(wiwauk4cold|ebizweb.stage)(.*)/shop_list.cfm,ATT-ANR-Portal-O-Pricing,yes,no,no
36212855,ATT-ANR-Portal-O-PTTDevices,http://wiwauk4coldfw02.itservices.sbc.com:83/shop.cfm?bc=eqCatalogPTT&filter=PTTDevice,(.*)(wiwauk4cold|ebizweb.stage)(.*)/shop.cfm(.*)eqCatalogPTT(.*)PTTDevice(.*),ATT-ANR-Portal-O-PTTDevices,yes,no,no
36212856,ATT-ANR-Portal-O-Reactivate,http://wiwauk4coldfw02.itservices.sbc.com:83/react.cfm?bc=actReac&whereAmI=cancelSuspend,(.*)(wiwauk4cold|ebizweb.stage)(.*)/react.cfm(.*)actReac(.*)cancelSuspend(.*),ATT-ANR-Portal-O-Reactivate,yes,no,no
36212857,ATT-ANR-Portal-O-Reassign,http://wiwauk4coldfw02.itservices.sbc.com:83/inventory_admin/invdetailReassign.cfm?bc=invReassign&action=reassign&cuid=$cng_cuid&whereami=Inventory,(.*)(wiwauk4cold|ebizweb.stage)(.*)/inventory_admin/invdetailReassign.cfm(.*)invReassign.action=reassign(.*),ATT-ANR-Portal-O-Reassign,yes,no,no
36212858,ATT-ANR-Portal-O-Rebates,http://wiwauk4coldfw02.itservices.sbc.com:83/equipRebates.cfm?bc=eqRebate,(.*)(wiwauk4cold|ebizweb.stage)(.*)/equipRebates.cfm(.*)eqRebate(.*),ATT-ANR-Portal-O-Rebates,yes,no,no
36212859,ATT-ANR-Portal-O-ReferenceGuides,http://wiwauk4coldfw02.itservices.sbc.com:83/equiprefGuides.cfm?bc=eqRefGuide,(.*)(wiwauk4cold|ebizweb.stage)(.*)/equiprefGuides.cfm(.*)eqRefGuide(.*),ATT-ANR-Portal-O-ReferenceGuides,yes,no,no
36212860,ATT-ANR-Portal-O-RefurbishedDevices,http://wiwauk4coldfw02.itservices.sbc.com:83/shop.cfm?bc=eqCatalog&filter=Refurbished,(.*)(wiwauk4cold|ebizweb.stage)(.*)/shop.cfm(.*)eqCatalog(.*)Refurbished(.*),ATT-ANR-Portal-O-RefurbishedDevices,yes,no,no
36212861,ATT-ANR-Portal-O-ReplaceDevice_SIM,http://wiwauk4coldfw02.itservices.sbc.com:83/changeDevice_index.cfm?whereami=replaceDevice,(.*)(wiwauk4cold|ebizweb.stage)(.*)/changeDevice_index.cfm(.*)replaceDevice(.*),ATT-ANR-Portal-O-ReplaceDevice_SIM,yes,no,no
36212862,ATT-ANR-Portal-O-Reports,http://wiwauk4coldfw02.itservices.sbc.com:83/reports/deviceOrderHistory.cfm?whereami=myANR,(.*)(wiwauk4cold|ebizweb.stage)(.*)/reports/deviceOrderHistory.cfm(.*),ATT-ANR-Portal-O-Reports,yes,no,no
36212863,ATT-ANR-Portal-O-ResetPassword,http://wiwauk4coldfw02.itservices.sbc.com:83/queue/password_reset.cfm,(.*)(wiwauk4cold|ebizweb.stage)(.*)/queue/password_reset.cfm,ATT-ANR-Portal-O-ResetPassword,yes,no,no
36212864,ATT-ANR-Portal-O-SIMCards,http://wiwauk4coldfw02.itservices.sbc.com:83/shop.cfm?bc=eqCatalogSIM&filter=SIMDevice,(.*)(wiwauk4cold|ebizweb.stage)(.*)/shop.cfm(.*)eqCatalogSIM(.*)SIMDevice(.*),ATT-ANR-Portal-O-SIMCards,yes,no,no
36212865,ATT-ANR-Portal-O-SimSwap,http://wiwauk4coldfw02.itservices.sbc.com:83/simswap.cfm?bc=miscSim,(.*)(wiwauk4cold|ebizweb.stage)(.*)/simswap.cfm(.*)miscSim(.*),ATT-ANR-Portal-O-SimSwap,yes,no,no
36212866,ATT-ANR-Portal-O-Sim_IMEISwap,http://wiwauk4coldfw02.itservices.sbc.com:83/simswap.cfm?bc=repSim&whereami=replaceDevice,(.*)(wiwauk4cold|ebizweb.stage)(.*)/simswap.cfm(.*)repSim(.*)replaceDevice(.*),ATT-ANR-Portal-O-Sim_IMEISwap,yes,no,no
36212867,ATT-ANR-Portal-O-SingleLineActivation,http://wiwauk4coldfw02.itservices.sbc.com:83/couactivation_bulk.cfm?bc=actrns,(.*)(wiwauk4cold|ebizweb.stage)(.*)/couactivation_bulk.cfm(.*)actrns(.*),ATT-ANR-Portal-O-SingleLineActivation,yes,no,no
36212868,ATT-ANR-Portal-O-UMTSDevices,http://wiwauk4coldfw02.itservices.sbc.com:83/shop.cfm?bc=eqCatalogUMTS&filter=UMTSDevice,(.*)(wiwauk4cold|ebizweb.stage)(.*)/shop.cfm(.*)eqCatalogUMTS(.*)UMTSDevice(.*),ATT-ANR-Portal-O-UMTSDevices,yes,no,no
36212869,ATT-ANR-Portal-O-UserGroupManagement,http://wiwauk4coldfw02.itservices.sbc.com:83/jump2cou.cfm?str_go_to=/cou/portals/ANR/index.cfm?module=userManagement,(.*)(wiwauk4cold|ebizweb.stage)(.*)/jump2cou.cfm(.*)/cou/portals/ANR/index.cfm(.*)userManagement(.*),ATT-ANR-Portal-O-UserGroupManagement,yes,no,no
36212870,ATT-ANR-Portal-O-ViewDetails,http://wiwauk4coldfw02.itservices.sbc.com:83/inventory_admin/invDetails_4_b.cfm?bc=invDetails&action=admin_summary&whereami=Inventory,(.*)(wiwauk4cold|ebizweb.stage)(.*)/inventory_admin/invDetails_4_b.cfm(.*)invDetails(.*),ATT-ANR-Portal-O-ViewDetails,yes,no,no
36212871,ATT-ANR-Portal-O-ViewSummary,http://wiwauk4coldfw02.itservices.sbc.com:83/inventory_admin/couInventoryHiLevelSummary5_c.cfm?bc=invSummarySel&tech=cougsm&action=admin_summary&cuid=$cng_cuid&whereami=Inventory,(.*)(wiwauk4cold|ebizweb.stage)(.*)/inventory_admin/couInventoryHiLevelSummary5_c.cfm(.*)invSummarySel(.*)admin_summary(.*),ATT-ANR-Portal-O-ViewSummary,yes,no,no
36212872,ATT-ANR-Portal-O-WheretoStart,http://wiwauk4coldfw02.itservices.sbc.com:83/whereToStart.cfm,(.*)(wiwauk4cold|ebizweb.stage)(.*)/whereToStart.cfm,ATT-ANR-Portal-O-WheretoStart,yes,no,no
36212873,ATT-ANR-Portal-O-WirelessRegistration,http://wiwauk4coldfw02.itservices.sbc.com:83/wirelessReg_index.cfm?whereami=wirelessReg,(.*)(wiwauk4cold|ebizweb.stage)(.*)/wirelessReg_index.cfm(.*)wirelessReg(.*),ATT-ANR-Portal-O-WirelessRegistration,yes,no,no
36212874,ATT-ANR-Portal-O-WNIRecertification,http://wiwauk4coldfw02.itservices.sbc.com:83/inv_recert_login.cfm?whereami=myANR,(.*)(wiwauk4cold|ebizweb.stage)(.*)/inv_recert_login.cfm(.*),ATT-ANR-Portal-O-WNIRecertification,yes,no,no
36212875,ATT-DevP-Legacy-O-Global,developer.att.com,(.*)(developer.att|stg-devcentral.cingular).com(.*),ATT-DevP-Legacy-O-Global,yes,no,no
36212876,ATT-DevP-Lithium-O-Global,"developerboards.att.lithium.com ",(.*)(developerboards.att.lithium|stg-devcentral.cingular).com(.*),ATT-DevP-Lithium-O-Global,no,no,no
36212877,ATT-DevP-Matrix-O-Global,matrix.bf.sl.attcompute.com/,(.*)matrix(.*)attcompute.com(.*),ATT-DevP-Matrix-O-Global,yes,no,no
36212878,ATT-DevP-M2X-O-Global,"m2x.att.com/ ",(.*)m2x(.*)(att|attcompute).com/(.*),ATT-DevP-M2X-O-Global,yes,no,no
36212879,ATT-EEPO-MVNO-O-RTS_InternalHome,http://intranet.att.com/mvnorts/default.aspx,(.*)intranet(.*)/mvnorts/(d|D)efault.aspx,ATT-EEPO-MVNO-O-RTS_InternalHome,yes,no,no
36212880,ATT-EEPO-MVNO-O-RTS_ExternalHome,https://www.e-access.att.com/ebiz/mvnorts/default.aspx,(.*)e-access(.*)/mvnorts/default.aspx(.*),ATT-EEPO-MVNO-O-RTS_ExternalHome,yes,no,no
36212881,ATT-ITO-ServiceDesk-O-Home,http://att.com/ITOServicedesk,(.*)/(ITOService(d|D)esk|itoservice(d|D)esk)(/)?,ATT-ITO-ServiceDesk-O-Home,yes,no,no
36212882,ATT-ITO-Desktop-O-Home,http://desktop.it.att.com,(.*)desktop(.it|-stg.it|.stage)?(.att.com|/itodesktophelpdesk),ATT-ITO-Desktop-O-Home,yes,no,no
36212883,ATT-ITO-CDT-O-Home,http://servicedesk.it.att.com/toolkit/cdt/,(.*)/toolkit/cdt/(index.cfm(.*))?,ATT-ITO-CDT-O-Home,yes,no,no
36212884,ATT-ITO-CDT-O-Hardware,http://servicedesk.it.att.com/toolkit/cdt/hardware.cfm,(.*)/toolkit/cdt/hardware.cfm(.*),ATT-ITO-CDT-O-Hardware,yes,no,no
36212885,ATT-ITO-CDT-O-HardwareSetup,http://servicedesk.it.att.com/toolkit/cdt/request_hardware.cfm?usercompany=sbc&parent_ID=48,(.*)/toolkit/cdt/request_hardware.cfm(.*),ATT-ITO-CDT-O-HardwareSetup,yes,no,no
36212886,ATT-ITO-CDT-O-TicketStatus,http://servicedesk.it.att.com/toolkit/cdt/status.cfm,(.*)/toolkit/cdt/status.cfm(.*),ATT-ITO-CDT-O-TicketStatus,yes,no,no
36212887,ATT-ITO-CDT-O-CSO,http://servicedesk.it.att.com/toolkit/cdt/cis.cfm,(.*)/toolkit/cdt/cis.cfm(.*),ATT-ITO-CDT-O-CSO,yes,no,no
36212888,ATT-ITO-CDT-O-CSO_SRC,http://servicedesk.it.att.com/toolkit/cdt/frame/framedcontent.cfm?page=https://www.e-access.att.com/src,(.*)/toolkit/cdt/frame/framedcontent.cfm(.*)e-access.att.com/src,ATT-ITO-CDT-O-CSO_SRC,yes,no,no
36212889,ATT-ITO-CDT-O-Tutorial,http://servicedesk.it.att.com/toolkit/cdt/Tutorials/index.cfm,(.*)/toolkit/cdt/Tutorials/index.cfm(.*),ATT-ITO-CDT-O-Tutorial,yes,no,no
36212890,ATT-ITO-CDT-O-TutorialArticle,http://servicedesk.it.att.com/toolkit/cdt/Tutorials/Tutorial.cfm,(.*)/toolkit/cdt/Tutorials/Tutorial.cfm(.*),ATT-ITO-CDT-O-TutorialArticle,yes,no,no
36212891,ATT-ITO-CDT-O-ReportProblem,http://servicedesk.it.att.com/toolkit/cdt/tickets.cfm,(.*)/toolkit/cdt/tickets.cfm(.*),ATT-ITO-CDT-O-ReportProblem,yes,no,no
36212892,ATT-ITO-CDT-O-Software,http://servicedesk.it.att.com/toolkit/cdt/software.cfm,(.*)/toolkit/cdt/software.cfm(.*),ATT-ITO-CDT-O-Software,yes,no,no
36212893,ATT-ITO-CDT-O-SoftwareRequest,http://servicedesk.it.att.com/toolkit/CDT/request_software.cfm?usercompany=sbc&parent_ID=48,(.*)/toolkit/CDT/request_software.cfm(.*),ATT-ITO-CDT-O-SoftwareRequest,yes,no,no
36212894,ATT-ITO-CDT-O-Service Activation,http://servicedesk.it.att.com/toolkit/cdt/activation.cfm,(.*)/toolkit/cdt/activation.cfm(.*),ATT-ITO-CDT-O-Service Activation,yes,no,no
36212895,ATT-ITO-CDT-O-ContactUs,http://servicedesk.it.att.com/toolkit/cdt/contact_us.cfm,(.*)/toolkit/cdt/contact_us.cfm(.*),ATT-ITO-CDT-O-ContactUs,yes,no,no
36212896,ATT-ITO-CDT-O-IDForms,http://servicedesk.it.att.com/toolkit/cdt/forms.cfm,(.*)/toolkit/cdt/forms.cfm(.*),ATT-ITO-CDT-O-IDForms,yes,no,no
36212897,ATT-ITO-CDT-O-RemoteAdmin,http://servicedesk.it.att.com/toolkit/cdt/remote.cfm,(.*)/toolkit/cdt/remote.cfm(.*),ATT-ITO-CDT-O-RemoteAdmin,yes,no,no
36212898,ATT-ITO-CDT-O-HotSpot_Internal,http://servicedesk.it.att.com/toolkit/cdt/wifi/where.cfm,(.*)/toolkit/cdt/wifi/where.cfm(.*),ATT-ITO-CDT-O-HotSpot_Internal,yes,no,no
36212899,ATT-ITO-ODT-O-Home,http://servicedesk.it.att.com/toolkit/odt/,(.*)it.att(.*)toolkit/odt/?,ATT-ITO-ODT-O-Home,yes,no,no
36212900,ATT-ITO-ODT-O-TicketStatus,http://servicedesk.it.att.com/toolkit/odt/status.cfm,(.*)/toolkit/odt/status.cfm(.*),ATT-ITO-ODT-O-TicketStatus,yes,no,no
36212901,ATT-ITO-ODT-O-Tutorial,http://servicedesk.it.att.com/toolkit/odt/Tutorials/index.cfm,(.*)/toolkit/odt/Tutorials/index.cfm(.*),ATT-ITO-ODT-O-Tutorial,yes,no,no
36212902,ATT-ITO-ODT-O-TutorialArticle,http://servicedesk.it.att.com/toolkit/odt/Tutorials/Tutorial.cfm?tutid=656,(.*)/toolkit/odt/Tutorials/Tutorial.cfm(.*),ATT-ITO-ODT-O-TutorialArticle,yes,no,no
36212903,ATT-ITO-ODT-O-ReportProblem,http://servicedesk.it.att.com/toolkit/odt/frame/framedcontent.cfm?page=http://ushportal.it.att.com/step1.cfm,(.*)/toolkit/odt/frame/framedcontent.cfm(.*)ushportal.it.att.com/step1.cfm(.*),ATT-ITO-ODT-O-ReportProblem,yes,no,no
36212904,ATT-ITO-ODT-O-CSO,http://servicedesk.it.att.com/toolkit/odt/cis.cfm,(.*)/toolkit/odt/cis.cfm(.*),ATT-ITO-ODT-O-CSO,yes,no,no
36212905,ATT-RSSHD-Internal-O-Main,http://podsuitestage.it.att.com:8380/blazeds/RSS/RSS.html,(.*)(rss.it|podsuitestage.it|zldv6320.vci).att.com(.8380)?/blazeds/RSS/RSS.html(.*),ATT-RSSHD-Internal-O-Main,yes,no,no
36212906,ATT-RSSHD-External-O-Main,https://www.e-access.att.com/rssapp/blazeds/RSS/RSS.jsp,(.*)e-access.att.com/rss(app|stage)/blazeds/RSS/RSS(_test)?.jsp(.*),ATT-RSSHD-External-O-Main,yes,no,no
36212907,ATT-TSI-ServiceDesk-O-Home,http://tsiservicedesk.intl.att.com/index.php,(.*)(tsiservicedesk.intl|eiss-dns.it|sklspisd02.emea).att.com/index.php,ATT-TSI-ServiceDesk-O-Home,yes,no,no
36212908,ATT-TSI-ServiceDesk-O-Guides,http://tsiservicedesk.intl.att.com/guides/microsoft-office/,(.*)(tsiservicedesk.intl|eiss-dns.it|sklspisd02.emea).att.com(.*)guides/microsoft-office/,ATT-TSI-ServiceDesk-O-Guides,yes,no,no
36212909,ATT-TSI-ServiceDesk-O-TipsandTricks,http://tsiservicedesk.intl.att.com/tips/other-tips-and-tricks/,(.*)(tsiservicedesk.intl|eiss-dns.it|sklspisd02.emea).att.com(.*)tips/other-tips-and-tricks/,ATT-TSI-ServiceDesk-O-TipsandTricks,yes,no,no
36212910,ATT-TSI-ServiceDesk-O-Passwords,https://tsiservicedesk.intl.att.com/passwords.php,(.*)(tsiservicedesk.intl|eiss-dns.it|sklspisd02.emea).att.com(.*)passwords.php(.*),ATT-TSI-ServiceDesk-O-Passwords,yes,no,no
36212911,ATT-TSI-ServiceDesk-O-Downloads,http://tsiservicedesk.intl.att.com/downloads.php,(.*)(tsiservicedesk.intl|eiss-dns.it|sklspisd02.emea).att.com(.*)downloads.php(.*),ATT-TSI-ServiceDesk-O-Downloads,yes,no,no
36212912,ATT-TSI-ServiceDesk-O-Fax,http://tsiservicedesk.intl.att.com/fax.php,(.*)(tsiservicedesk.intl|eiss-dns.it|sklspisd02.emea).att.com(.*)fax.php(.*),ATT-TSI-ServiceDesk-O-Fax,yes,no,no
36212913,ATT-TSI-ServiceDesk-O-Wifi,http://tsiservicedesk.intl.att.com/wifi.php,(.*)(tsiservicedesk.intl|eiss-dns.it|sklspisd02.emea).att.com(.*)wifi.php(.*),ATT-TSI-ServiceDesk-O-Wifi,yes,no,no
36212914,ATT-TSI-ServiceDesk-O-Request,http://tsiservicedesk.intl.att.com/request.php,(.*)(tsiservicedesk.intl|eiss-dns.it|sklspisd02.emea).att.com(.*)request.php(.*),ATT-TSI-ServiceDesk-O-Request,yes,no,no
36212915,ATT-TSI-ServiceDesk-O-Incident,http://tsiservicedesk.intl.att.com/incident.php,(.*)(tsiservicedesk.intl|eiss-dns.it|sklspisd02.emea).att.com(.*)incident.php(.*),ATT-TSI-ServiceDesk-O-Incident,yes,no,no
36212916,ATT-TSI-ServiceDesk-O-Vision,http://tsiservicedesk.intl.att.com/about.php,(.*)(tsiservicedesk.intl|eiss-dns.it|sklspisd02.emea).att.com(.*)about.php(.*),ATT-TSI-ServiceDesk-O-Vision,yes,no,no
36212917,ATT-TSI-ServiceDesk-O-Mission,http://tsiservicedesk.intl.att.com/about.php#article2,(.*)(tsiservicedesk.intl|eiss-dns.it|sklspisd02.emea).att.com(.*)about.php.article2,ATT-TSI-ServiceDesk-O-Mission,yes,no,no
36212918,ATT-TSI-ServiceDesk-O-Profile,http://tsiservicedesk.intl.att.com/about.php#article3,(.*)(tsiservicedesk.intl|eiss-dns.it|sklspisd02.emea).att.com(.*)about.php.article3,ATT-TSI-ServiceDesk-O-Profile,yes,no,no
36212919,ATT-TSI-ServiceDesk-O-Principles,http://tsiservicedesk.intl.att.com/about.php#article4,(.*)(tsiservicedesk.intl|eiss-dns.it|sklspisd02.emea).att.com(.*)about.php.article4,ATT-TSI-ServiceDesk-O-Principles,yes,no,no
36212920,ATT-TSI-ServiceDesk-O-SLATargets,http://tsiservicedesk.intl.att.com/SLATargets.php,(.*)(tsiservicedesk.intl|eiss-dns.it|sklspisd02.emea).att.com(.*)SLATargets.php,ATT-TSI-ServiceDesk-O-SLATargets,yes,no,no
36212921,ATT-TSI-ServiceDesk-O-ContactUs,http://tsiservicedesk.intl.att.com/contactus.php,(.*)(tsiservicedesk.intl|eiss-dns.it|sklspisd02.emea).att.com(.*)contactus.php,ATT-TSI-ServiceDesk-O-ContactUs,yes,no,no
36212922,ATT-TSI-ServiceDesk-O-Feedback,http://tsiservicedesk.intl.att.com/feedback.php,(.*)(tsiservicedesk.intl|eiss-dns.it|sklspisd02.emea).att.com(.*)feedback.php,ATT-TSI-ServiceDesk-O-Feedback,yes,no,no
36212923,ATT-TPE-VPMOP-O-Home,http://vpmo.it.att.com/Misc/index.cfm,(.*)vpmo.it.att.com/Misc/index.cfm(.*),ATT-TPE-VPMOP-O-Home,yes,no,no
36212924,ATT-TPE-VPMOP-O-NPR,http://vpmo.it.att.com/NPR/New_Project_Request.cfm,(.*)vpmo.it.att.com/NPR/New_Project_Request.cfm,ATT-TPE-VPMOP-O-NPR,yes,no,no
36212925,ATT-TPE-VPMOP-O-OnlineQ,http://vpmo.it.att.com/Projects/CI_rqmt23.cfm?vpmo_id=(.*),(.*)vpmo.it.att.com/Projects/CI_rqmt23.cfm.vpmo_id(.*),ATT-TPE-VPMOP-O-OnlineQ,yes,no,no
36212926,ATT-TPE-tService-O-Home,https://servicecatalog.it.att.com/RequestCenter/myservices/navigate.do?query=orderform&sid=(.*),(.*)com/RequestCenter/myservices/navigate.do.query=orderform.sid=(.*),ATT-TPE-tService-O-Home,yes,no,no
36212927,ATT-TPE-IaaSPaaS-O-Dashboard,https://www.e-access.att.com/cloudservices/clouduserEOE/newEoeLanding.htm,(.*)/cloudservices/clouduserEOE/newEoeLanding.htm(.*),ATT-TPE-IaaSPaaS-O-Dashboard,yes,no,no
36212928,ATT-TPE-IaaSPaaS-O-Catalog,https://www.e-access.att.com/cloudservices/clouduserEOE/vpmoCatalog.htm,(.*)/cloudservices/clouduserEOE/vpmoCatalog.htm(.*),ATT-TPE-IaaSPaaS-O-Catalog,yes,no,no
36212929,ATT-TPE-IaaSPaaS-O-ShoppingCart,https://www.e-access.att.com/cloudservices/clouduserEOE/vpmoCart.htm?cartId=(.*),(.*)/cloudservices/clouduserEOE/vpmoCart.htm.cartId=(.*),ATT-TPE-IaaSPaaS-O-ShoppingCart,yes,no,no
36212930,ATT-TPE-IaaSPaaS-O-CreateUpdateExistingProject,https://www.e-access.att.com/cloudservices/clouduserEOE/createVpmoProject.htm?requestId=(.*)&type=e,(.*)/cloudservices/clouduserEOE/createVpmoProject.htm.requestId=(.*),ATT-TPE-IaaSPaaS-O-CreateUpdateExistingProject,yes,no,no
36212931,ATT-TPE-IaaSPaaS-O-CreateNewImplementationProject,https://www.e-access.att.com/cloudservices/clouduserEOE/createVpmoProject.htm?projectType=R,(.*)/cloudservices/clouduserEOE/createVpmoProject.htm.projectType=R(.*),ATT-TPE-IaaSPaaS-O-CreateNewImplementationProject,yes,no,no
36212932,ATT-TPE-IaaSPaaS-O-CreateNewBudgetProject,"https://www.e-access.att.com/cloudservices/clouduserEOE/createVpmoProject.htm?projectType=B ",(.*)/cloudservices/clouduserEOE/createVpmoProject.htm.projectType=B(.*),ATT-TPE-IaaSPaaS-O-CreateNewBudgetProject,yes,no,no
36212933,ATT-TPE-CloudSandbox-O-Overview,https://www.e-access.att.com/cloudservices/clouduserEOE/internalLanding.htm,(.*)/cloudservices/clouduserEOE/internalLanding.htm(.*),ATT-TPE-CloudSandbox-O-Overview,yes,no,no
36212934,ATT-TPE-CloudSandbox-O-CreateManagedOrder,https://www.e-access.att.com/cloudservices/clouduserEOE/createbpm.htm,(.*)/cloudservices/clouduserEOE/createbpm.htm(.*),ATT-TPE-CloudSandbox-O-CreateManagedOrder,yes,no,no
36212935,ATT-TPE-CloudSandbox-O-CreateSelfManagedOrder," https://www.e-access.att.com/cloudservices/clouduserEOE/aicSelfService.htm",(.*)/cloudservices/clouduserEOE/aicSelfService.htm(.*),ATT-TPE-CloudSandbox-O-CreateSelfManagedOrder,yes,no,no
